OBJECT_NAME,DF_NAME,LKPTAB_NAME,SOURCE_TABLE_COLUMN,COMMENTS,RELEASED_ON
Activity_Price,DF_DM_ActivityPriceControlValues_Validate,LKP_ACTIVITY_TYPE,ACTIVITYPRICE_CTRL_VALUES_MAP;*+ACTIVITY_TYPE,,2013.01.11
Activity_Price,DF_DM_ActivityPriceControlValues_Validate,LKP_CO_VERSIONS,ACTIVITYPRICE_CTRL_VALUES_MAP;*$+VERSION,,2013.01.11
Activity_Price,DF_DM_ActivityPriceControlValues_Validate,LKP_CONTROLLING_AREA,ACTIVITYPRICE_CTRL_VALUES_MAP;*$+CONTROLLING_AREA,,2013.01.11
Activity_Price,DF_DM_ActivityPriceControlValues_Validate,LKP_COST_CENTER,ACTIVITYPRICE_CTRL_VALUES_MAP;*+COST_CENTER,,2013.01.11
Activity_Price,DF_DM_ActivityPriceControlValues_Validate,LKP_PRICE_INDICATOR,ACTIVITYPRICE_CTRL_VALUES_MAP;+IND_ACTUAL_ALLOCATION_PRICE,,2013.01.01
Activity_Price,DF_DM_ActivityPriceControlValues_Validate,LKP_PRICE_INDICATOR,ACTIVITYPRICE_CTRL_VALUES_MAP;+PRICE_IND_CALC_ALLCTN_PRICE,,2013.01.01
Activity_Price,DF_DM_ActivityPriceHeader_Validate,LKP_ACTIVITY_TYPE,ACTIVITYPRICE_HEADER_DATA_MAP;*+ACTIVITY_TYPE,,2013.01.11
Activity_Price,DF_DM_ActivityPriceHeader_Validate,LKP_CO_VERSIONS,ACTIVITYPRICE_HEADER_DATA_MAP;*$+VERSION,,2013.01.01
Activity_Price,DF_DM_ActivityPriceHeader_Validate,LKP_CONTROLLING_AREA,ACTIVITYPRICE_HEADER_DATA_MAP;*$+CONTROLLING_AREA,,2013.01.01
Activity_Price,DF_DM_ActivityPriceHeader_Validate,LKP_COST_CENTER,ACTIVITYPRICE_HEADER_DATA_MAP;*+COST_CENTER,,2013.01.11
Activity_Price,DF_DM_ActivityPriceObjects_Validate,LKP_ACTIVITY_TYPE,ACTIVITYPRICE_OBJECTS_DATA_MAP;*+ACTIVITY_TYPE,,2013.01.01
Activity_Price,DF_DM_ActivityPriceObjects_Validate,LKP_CO_VERSIONS,ACTIVITYPRICE_OBJECTS_DATA_MAP;*$+VERSION,,2013.01.01
Activity_Price,DF_DM_ActivityPriceObjects_Validate,LKP_CONTROLLING_AREA,ACTIVITYPRICE_OBJECTS_DATA_MAP;*$+CONTROLLING_AREA,,2013.01.01
Activity_Price,DF_DM_ActivityPriceObjects_Validate,LKP_COST_CENTER,ACTIVITYPRICE_OBJECTS_DATA_MAP;*+COST_CENTER,,2013.01.01
Activity_Price,DF_DM_ActivityPriceTotalValue_Validate,LKP_ACTIVITY_TYPE,ACTIVITYPRICE_TOTAL_VALUES_MAP;*+ACTIVITY_TYPE,,2013.01.11
Activity_Price,DF_DM_ActivityPriceTotalValue_Validate,LKP_CO_VERSIONS,ACTIVITYPRICE_TOTAL_VALUES_MAP;*$+VERSION,,2013.01.11
Activity_Price,DF_DM_ActivityPriceTotalValue_Validate,LKP_CONTROLLING_AREA,ACTIVITYPRICE_TOTAL_VALUES_MAP;*$+CONTROLLING_AREA,,2013.01.11
Activity_Price,DF_DM_ActivityPriceTotalValue_Validate,LKP_COST_CENTER,ACTIVITYPRICE_TOTAL_VALUES_MAP;*+COST_CENTER,,2013.01.11
Activity_Price,DF_DM_ActivityPriceTotalValues2_Validate,LKP_ACTIVITY_TYPE,ACTIVITYPRICE_TOTALVALUES2_MAP;*+ACTIVITY_TYPE,,2013.01.11
Activity_Price,DF_DM_ActivityPriceTotalValues2_Validate,LKP_CO_VERSIONS,ACTIVITYPRICE_TOTALVALUES2_MAP;*$+VERSION,,2013.01.11
Activity_Price,DF_DM_ActivityPriceTotalValues2_Validate,LKP_CONTROLLING_AREA,ACTIVITYPRICE_TOTALVALUES2_MAP;*$+CONTROLLING_AREA,,2013.01.11
Activity_Price,DF_DM_ActivityPriceTotalValues2_Validate,LKP_COST_CENTER,ACTIVITYPRICE_TOTALVALUES2_MAP;*+COST_CENTER,,2013.01.11
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_ALLOCATION_COST_ELEMENT,ACTIVITYTYPE_INPUT_LIST_MAP;*+ALLOCATION_COST_ELEMENT,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_CONTROLLING_AREA,ACTIVITYTYPE_INPUT_LIST_MAP;*$+CONTROLLING_AREA,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_D_ACTIVITY_TYPE_CAT,ACTIVITYTYPE_INPUT_LIST_MAP;*$+ACTIVITY_TYPE_CATEGORY,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_D_ACTIVITY_TYPE_CAT,ACTIVITYTYPE_INPUT_LIST_MAP;+ACT_CAT_ACTUAL,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_PRICE_INDICATOR,ACTIVITYTYPE_INPUT_LIST_MAP;$+PRICE_INDICATOR,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_PRICE_INDICATOR,ACTIVITYTYPE_INPUT_LIST_MAP;+IND_ACTUAL_ALLOCATION_PRICE,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_UNIT_OF_MEASUREMENT,ACTIVITYTYPE_INPUT_LIST_MAP;*+ACTIVITY_UNIT,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_UNIT_OF_MEASUREMENT,ACTIVITYTYPE_INPUT_LIST_MAP;+OUTPUT_UNIT,,2013.01.01
Activity_Type,DF_DM_ActivityTypesInputList_Validate,LKP_VALID_CC_CATEGORY,ACTIVITYTYPE_INPUT_LIST_MAP;*+COSTCENTER_CAT,,2013.01.01
ActivityTypeGroups,DF_DM_ActivityTypeGroups_Validate,LKP_ACTIVITY_TYPE,ACTIVITYTYPEGROUPS_MAP;+ACTIVITY_TYPE_FROM,,2014.11.21 00:00:00
ActivityTypeGroups,DF_DM_ActivityTypeGroups_Validate,LKP_ACTIVITY_TYPE,ACTIVITYTYPEGROUPS_MAP;+ACTIVITY_TYPE_TO,,2014.11.21 00:00:00
ActivityTypeGroups,DF_DM_ActivityTypeGroups_Validate,LKP_CONTROLLING_AREA,ACTIVITYTYPEGROUPS_MAP;*+CONTROLLING_AREA,,2014.11.21 00:00:00
ActivityTypeGroups,DF_DM_ActivityTypeGroupsAddnode_Validate,LKP_CONTROLLING_AREA,ACTIVITYTYPEGROUPSADDNODE_MAP;*+CONTROLLING_AREA,,2014.11.21 00:00:00
Bank,DF_DM_BankBankAddress_Validate,LKP_COUNTRY_REGION,BANK_BANKADDRESS_MAP;+REGION,,2013.01.01
Bank,DF_DM_BankHeader_Validate,LKP_COUNTRY,BANK_HEADER_MAP;*+BANK_COUNTRY_KEY,,2013.01.01
Batch,DF_DM_BATCHHeader_Validate,LKP_MATERIAL_NUMBER,BankHeader_MAP;*+MATERIAL,,2016.10.31
Batch,DF_DM_BATCHHeader_Validate,LKP_PLANT,BankHeader_MAP;+PLANT,,2016.10.31
Batch,DF_DM_BATCHHeader_Validate,LKP_STORAGE_LOCATION,BankHeader_MAP;+BATCHSTORAGELOCATION,,2016.10.31
Batch,DF_DM_BATCHAttribute_Validate,LKP_VENDOR,BATCHAttribute_MAP;+VENDOR_NO,,2016.10.31
Batch,DF_DM_BATCHAttribute_Validate,LKP_GLOBAL_VALUATION_TYPES,BATCHAttribute_MAP;+VAL_TYPE,,2016.10.31
Batch,DF_DM_BATCHAttribute_Validate,LKP_COUNTRY,BATCHAttribute_MAP;+COUNTRYORI,,2016.10.31
Batch,DF_DM_BATCHAttribute_Validate,LKP_COUNTRY,BATCHAttribute_MAP;+COUNTRYORI_ISO,,2016.10.31
Batch,DF_DM_BATCHAttribute_Validate,LKP_COUNTRY_REGION,BATCHAttribute_MAP;+REGIONORIG,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_VENDOR,BATCHCommunication_MAP;+VENDOR_NO,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_PURCHASING_ORGANIZATION,BATCHCommunication_MAP;+PURCH_ORG,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_ORDER_TYPES,BATCHCommunication_MAP;+ORDER_TYPE,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_MOVEMENT_TYPE,BATCHCommunication_MAP;+WHSE_MVMT,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_MATERIAL_NUMBER,BATCHCommunication_MAP;+MATERIAL,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_PLANT,BATCHCommunication_MAP;+PLANT,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_STORAGE_LOCATION,BATCHCommunication_MAP;+STGE_LOC,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_MATERIAL_GROUP,BATCHCommunication_MAP;+MATL_GROUP,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_MATERIAL_TYPE,BATCHCommunication_MAP;+MATL_TYPE,,2016.10.31
Batch,DF_DM_BATCHCommunication_Validate,LKP_MOVEMENT_TYPE,BATCHCommunication_MAP;+MOVE_TYPE,,2016.10.31
Batch,DF_DM_BATCHALLOCATION_Validate,LKP_CLASS_TYPE,BATCHALLOCATION_MAP;+CLASS_TYPE,,2016.10.31
Batch,DF_DM_BatchValChar_Validate,LKP_CLASS_TYPE,BatchValChar_MAP;+CLASS_TYPE,,2016.10.31
Batch,DF_DM_BatchValCurr_Validate,LKP_CLASS_TYPE,BatchValCurr_MAP;+CLASS_TYPE,,2016.10.31
Batch,DF_DM_BatchValNum_Validate,LKP_CLASS_TYPE,BatchValNum_MAP;+CLASS_TYPE,,2016.10.31
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStzu_Validate,LKP_LANGUAGE,BOM_MASTER_STZU_DATA_MAP;+LONG_TEXT_LANG,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterMatBOM_Validate,LKP_MATERIAL_NUMBER,BOM_MASTER_MATERIAL_DATA_MAP;*+MATERIAL_NUMBER,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStzu_Validate,LKP_D_BOM_CATEGORY,BOM_MASTER_STZU_DATA_MAP;*$+BOM_CATEGORY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStzu_Validate,LKP_MATERIAL_NUMBER,BOM_MASTER_STZU_DATA_MAP;*+MATERIAL_NUMBER,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStzu_Validate,LKP_PLANT,BOM_MASTER_STZU_DATA_MAP;*$+PLANT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStzu_Validate,LKP_BOM_USAGE,BOM_MASTER_STZU_DATA_MAP;*$+BOM_USAGE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterMatBOM_Validate,LKP_BOM_USAGE,BOM_MASTER_MATERIAL_DATA_MAP;*$+BOM_USAGE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterMatBOM_Validate,LKP_D_BOM_CATEGORY,BOM_MASTER_MATERIAL_DATA_MAP;*$+BOM_CATEGORY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterMatBOM_Validate,LKP_PLANT,BOM_MASTER_MATERIAL_DATA_MAP;*$+PLANT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_MATERIAL_NUMBER,BOM_MASTER_STKO_DATA_MAP;*+MATERIAL_NUMBER,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_PLANT,BOM_MASTER_STKO_DATA_MAP;*$+PLANT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_BOM_USAGE,BOM_MASTER_STKO_DATA_MAP;*$+BOM_USAGE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_D_BOM_CATEGORY,BOM_MASTER_STKO_DATA_MAP;*$+BOM_CATEGORY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_LANGUAGE,BOM_MASTER_STKO_DATA_MAP;+LONG_TEXT_LANG,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_UNIT_OF_MEASUREMENT,BOM_MASTER_STKO_DATA_MAP;+BASE_UNIT_OF_MEASURE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_BOM_STATUS,BOM_MASTER_STKO_DATA_MAP;+BOM_STATUS,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_CHANGE_NUMBER,BOM_MASTER_STKO_DATA_MAP;+CHANGE_NUMBER,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMStko_Validate,LKP_LABOR_DESIGN_OFFICE,BOM_MASTER_STKO_DATA_MAP;+LABORATORY_DESIGN_OFFICE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_MATERIAL_NUMBER,BOM_MASTER_ITEM_DATA_MAP;*+MATERIAL_NUMBER,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_PLANT,BOM_MASTER_ITEM_DATA_MAP;*$+PLANT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_BOM_USAGE,BOM_MASTER_ITEM_DATA_MAP;*$+BOM_USAGE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_D_BOM_CATEGORY,BOM_MASTER_ITEM_DATA_MAP;*$+BOM_CATEGORY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_CHANGE_NUMBER,BOM_MASTER_ITEM_DATA_MAP;+CHANGE_NUMBER,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_CLASS_TYPE,BOM_MASTER_ITEM_DATA_MAP;+CLASS_TYPE1,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_DOCUMENT_TYPES,BOM_MASTER_ITEM_DATA_MAP;+DOCUMENT_TYPE1,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_MATERIAL_NUMBER,BOM_MASTER_ITEM_DATA_MAP;+COMPONENT_MATERIAL,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_DOCUMENT_TYPES,BOM_MASTER_ITEM_DATA_MAP;+DOCUMENT_TYPE2,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_EXPLOSION_TYPES,BOM_MASTER_ITEM_DATA_MAP;+EXPLOSION_TYPE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_COSTING_RELEVNCY_IND,BOM_MASTER_ITEM_DATA_MAP;+COSTING,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_ITEM_CATEGORY,BOM_MASTER_ITEM_DATA_MAP;*$+COMPONENT_ITEM_CAT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_ITEM_CATEGORY,BOM_MASTER_ITEM_DATA_MAP;+ITEM_CATEGORY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_MATERIAL_GROUP,BOM_MASTER_ITEM_DATA_MAP;+MATERIAL_GROUP,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_PURCHASING_ORGANIZATION,BOM_MASTER_ITEM_DATA_MAP;+PURCHASING_ORGANIZATION,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_REFERENCE_POINT_BOM_TRANS,BOM_MASTER_ITEM_DATA_MAP;+REFERENCE_POINT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_SPARE_PART_INDICATORS,BOM_MASTER_ITEM_DATA_MAP;+INDICATOR_SPARE_PART,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_SUPPLY_AREA,BOM_MASTER_ITEM_DATA_MAP;+SUPPLY_AREA,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_UNIT_OF_MEASUREMENT,BOM_MASTER_ITEM_DATA_MAP;+UNIT_FOR_SIZES_1_TO_3,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_VENDOR_ACCOUNT_NUMBER,BOM_MASTER_ITEM_DATA_MAP;+VENDOR_NO,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterDependency_Validate,LKP_MATERIAL_NUMBER,BOM_MAST_DEPENDENCY_BASIC_MAP;*+MATERIAL_NUMBER,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterDependency_Validate,LKP_PLANT,BOM_MAST_DEPENDENCY_BASIC_MAP;*$+PLANT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterDependency_Validate,LKP_BOM_USAGE,BOM_MAST_DEPENDENCY_BASIC_MAP;*$+BOM_USAGE,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterDependency_Validate,LKP_D_BOM_CATEGORY,BOM_MAST_DEPENDENCY_BASIC_MAP;*$+BOM_CATEGORY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterDependency_Validate,LKP_DEPENDENCY_GROUPS,BOM_MAST_DEPENDENCY_BASIC_MAP;+DEPENDENCY_GROUP,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_CLASS_NAME,BOM_MASTER_ITEM_DATA_MAP;+CLASS_NAME,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_CLASS_TYPE,BOM_MASTER_ITEM_DATA_MAP;+CLASS_TYPE2,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_CURRENCY,BOM_MASTER_ITEM_DATA_MAP;+CURRENCY_KEY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_DISTRIBUTION_KEY_IN_MRP,BOM_MASTER_ITEM_DATA_MAP;+DISTRIBUTION,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_LANGUAGE,BOM_MASTER_ITEM_DATA_MAP;+LONG_TEXT_LANG,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_PURCHASING_GROUP,BOM_MASTER_ITEM_DATA_MAP;+PURCHASING_GROUP,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_STORAGE_LOCATION,BOM_MASTER_ITEM_DATA_MAP;+PROD_STOR_LOC,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_UNIT_OF_MEASUREMENT,BOM_MASTER_ITEM_DATA_MAP;*$+COMPONENT_UOM,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_UNIT_OF_MEASUREMENT,BOM_MASTER_ITEM_DATA_MAP;+OPER_LTO_UNIT,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterBOMItem_Validate,LKP_VAR_SIZE_ITEM_FORMULAS,BOM_MASTER_ITEM_DATA_MAP;+FORMULA_KEY,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterDependency_Validate,LKP_MAINT_AUTHORIZATIONS,BOM_MAST_DEPENDENCY_BASIC_MAP;+AUTH_TO_MAINTAIN_DEP_OBJ,,2013.05.01
Bill_Of_Material,DF_DM_BillOfMaterialMasterDependency_Validate,LKP_DEPENDENCY_STATUSES,BOM_MAST_DEPENDENCY_BASIC_MAP;+DEPENDENCY_STATUS,,2013.05.01
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_ACADEMIC_TITLE,SAP_001_BP_GENERAL_MAP;+TITLE_ACA1,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_ACADEMIC_TITLE,SAP_001_BP_GENERAL_MAP;+TITLE_ACA2,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_COUNTRY,SAP_001_BP_GENERAL_MAP;+NAMCOUNTRY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_CRM_BP_GROUPING,SAP_001_BP_GENERAL_MAP;*+GROUPING,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_CRM_BUSINESS_PARTNER_TYPE,SAP_001_BP_GENERAL_MAP;+PARTNERTYPE,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_CRM_GROUP_TYPE,SAP_001_BP_GENERAL_MAP;+GROUPTYPE,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_D_EXTERNAL_INTERFACE_A,SAP_001_BP_GENERAL_MAP;+OBJECT_TASK,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_FORMS_OF_ADDRESS_KEY,SAP_001_BP_GENERAL_MAP;+TITLE_KEY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_LANGUAGE,SAP_001_BP_GENERAL_MAP;+PARTNERLANGUAGE,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_LEGAL_FORM,SAP_001_BP_GENERAL_MAP;+LEGALFORM,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_NAME_SUPPLEMENT,SAP_001_BP_GENERAL_MAP;+TITLE_SPPL,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_PREFIX,SAP_001_BP_GENERAL_MAP;+PREFIX1,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_001_BP_GENERAL_Validate,LKP_PREFIX,SAP_001_BP_GENERAL_MAP;+PREFIX2,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_002_BP_ROLE_Validate,LKP_CRM_BP_ROLE,SAP_002_BP_ROLE_MAP;*+DATA_KEY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_003_BP_INDUSTRY_Validate,LKP_INDUSTRY,SAP_003_BP_INDUSTRY_MAP;+IND_SECTOR,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_003_BP_INDUSTRY_Validate,LKP_INDUSTRY_SYSTEM,SAP_003_BP_INDUSTRY_MAP;+KEYSYSTEM,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_004_BP_IDENT_NUMBERS_Validate,LKP_ID_TYPE,SAP_004_BP_IDENT_NUMBERS_MAP;+IDENTIFICATIONCATEGORY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_005_BP_BANK_DETAILS_Validate,LKP_COUNTRY,SAP_005_BP_BANK_DETAILS_MAP;+BANK_CTRY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_007_BP_ADDRESS_Validate,LKP_COUNTRY,SAP_007_BP_ADDRESS_MAP;+COUNTRY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_007_BP_ADDRESS_Validate,LKP_COUNTRY,SAP_007_BP_ADDRESS_MAP;+POBOX_CTRY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_007_BP_ADDRESS_Validate,LKP_COUNTRY_REGION,SAP_007_BP_ADDRESS_MAP;+REGION,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_007_BP_ADDRESS_Validate,LKP_TIME_ZONE,SAP_007_BP_ADDRESS_MAP;+TIME_ZONE,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_009_BP_ADDRESS_TELENO_Validate,LKP_COUNTRY,SAP_009_BP_ADDRESS_TELENO_MAP;+COUNTRY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_010_BP_ADDRESS_FAXNO_Validate,LKP_COUNTRY,SAP_010_BP_ADDRESS_FAXNO_MAP;+COUNTRY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_012_BP_ADDRESS_URI_Validate,LKP_D_URI_TYPE_FLAG,SAP_012_BP_ADDRESS_URI_MAP;+URI_TYPE,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_013_CUSTOMER_GENERAL_Validate,LKP_CUSTOMER_CLASSIFICATIONS,SAP_013_CUSTOMER_GENERAL_MAP;+CUSTOMER_CLASSIFICATION,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_013_CUSTOMER_GENERAL_Validate,LKP_CUSTOMER_NUMBER,SAP_013_CUSTOMER_GENERAL_MAP;+ACCT_NUM_OF_ALTER_PAYER,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_013_CUSTOMER_GENERAL_Validate,LKP_GLOBAL_COMPANY_DATA,SAP_013_CUSTOMER_GENERAL_MAP;+COMPANY_ID_OF_TRAD_PARTNER,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_013_CUSTOMER_GENERAL_Validate,LKP_INDUSTRIES,SAP_013_CUSTOMER_GENERAL_MAP;+INDUSTRY_KEY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_014_CUSTOMER_COMPANY_Validate,LKP_COMPANY_CODE,SAP_014_CUSTOMER_COMPANY_MAP;*+COMPANY_CODE,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_014_CUSTOMER_COMPANY_Validate,LKP_CUSTOMER_NUMBER,SAP_014_CUSTOMER_COMPANY_MAP;+HEAD_OFFICE_ACCOUNT_NUMBER,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_014_CUSTOMER_COMPANY_Validate,LKP_GENERAL_LEDGER_ACCOUNT,SAP_014_CUSTOMER_COMPANY_MAP;*+RECONCILIATION_ACCOUNT,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_014_CUSTOMER_COMPANY_Validate,LKP_PLANNING_GROUPS,SAP_014_CUSTOMER_COMPANY_MAP;+PLANNING_GROUP,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_014_CUSTOMER_COMPANY_Validate,LKP_SORT_KEY,SAP_014_CUSTOMER_COMPANY_MAP;+KEY_FOR_SORTING_ACCORDING,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_014_CUSTOMER_COMPANY_Validate,LKP_TERMS_OF_PAYMENT,SAP_014_CUSTOMER_COMPANY_MAP;+TERMS_OF_PAYMENT_KEY,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_015_CUSTOMER_COMP_DUNNING_Validate,LKP_ACCOUNTING_CLERKS,SAP_015_CUSTOMER_COMP_DUNN_MAP;+DUNNING_CLERK,,2014.11.13 19:19:37
Business_Partner,DF_DM_SAP_015_CUSTOMER_COMP_DUNNING_Validate,LKP_COMPANY_CODE,SAP_015_CUSTOMER_COMP_DUNN_MAP;*+COMPANY_CODE,,2014.11.13 19:19:37
